code,name,market,ticker
7245,大同メタル工業,Prime,7245.T
7246,プレス工業,Prime,7246.T
7247,ミクニ,Standard,7247.T
7254,ユニバンス,Standard,7254.T
7255,桜井製作所,Standard,7255.T
7256,河西工業,Standard,7256.T
7259,アイシン,Prime,7259.T
7261,マツダ,Prime,7261.T
7264,ムロコーポレーション,Standard,7264.T
7265,エイケン工業,Standard,7265.T
7266,今仙電機製作所,Standard,7266.T
7267,本田技研工業,Prime,7267.T
7269,スズキ,Prime,7269.T
7270,ＳＵＢＡＲＵ,Prime,7270.T
7271,安永,Standard,7271.T
7272,ヤマハ発動機,Prime,7272.T
7273,イクヨ,Standard,7273.T
7276,小糸製作所,Prime,7276.T
7277,ＴＢＫ,Standard,7277.T
7278,エクセディ,Prime,7278.T
7279,ハイレックスコーポレーション,Standard,7279.T
7280,ミツバ,Prime,7280.T
7282,豊田合成,Prime,7282.T
7283,愛三工業,Prime,7283.T
7284,盟和産業,Standard,7284.T
7287,日本精機,Standard,7287.T
7291,日本プラスト,Standard,7291.T
7292,村上開明堂,Standard,7292.T
7294,ヨロズ,Prime,7294.T
7296,エフ・シー・シー,Prime,7296.T
7297,カーメイト,Standard,7297.T
7299,フジオーゼックス,Standard,7299.T
7305,新家工業,Standard,7305.T
7309,シマノ,Prime,7309.T
7313,テイ・エス　テック,Prime,7313.T
7314,小田原機器,Standard,7314.T
7318,セレンディップ・ホールディングス,Growth,7318.T
7320,Ｓｏｌｖｖｙ,Growth,7320.T
7322,三十三フィナンシャルグループ,Prime,7322.T
7325,アイリックコーポレーション,Growth,7325.T
7326,ＳＢＩインシュアランスグループ,Growth,7326.T
7327,第四北越フィナンシャルグループ,Prime,7327.T
7337,ひろぎんホールディングス,Prime,7337.T
7343,ブロードマインド,Growth,7343.T
7345,アイ・パートナーズフィナンシャル,Growth,7345.T
7347,マーキュリアホールディングス,Prime,7347.T
7350,おきなわフィナンシャルグループ,Prime,7350.T
7351,グッドパッチ,Growth,7351.T
7352,ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,Growth,7352.T
7353,ＫＩＹＯラーニング,Growth,7353.T
7354,ダイレクトマーケティングミックス,Standard,7354.T
7356,Ｒｅｔｔｙ,Growth,7356.T
7357,ジオコード,Standard,7357.T
7358,ポピンズ,Standard,7358.T
7359,東京通信グループ,Growth,7359.T
7360,オンデック,Growth,7360.T
7361,ヒューマンクリエイションホールディングス,Growth,7361.T
7362,Ｔ．Ｓ．Ｉ,Growth,7362.T
7363,ベビーカレンダー,Growth,7363.T
7366,ＬＩＴＡＬＩＣＯ,Prime,7366.T
7367,セルム,Standard,7367.T
7368,表示灯,Standard,7368.T
7369,メイホーホールディングス,Growth,7369.T
7370,Ｅｎｊｉｎ,Growth,7370.T
7371,Ｚｅｎｋｅｎ,Growth,7371.T
7372,デコルテ・ホールディングス,Growth,7372.T
7373,アイドマ・ホールディングス,Growth,7373.T
7374,コンフィデンス・インターワークス,Growth,7374.T
7375,リファインバースグループ,Growth,7375.T
7376,ＢＣＣ,Growth,7376.T
7377,ＤＮホールディングス,Standard,7377.T
7378,アシロ,Growth,7378.T
7380,十六フィナンシャルグループ,Prime,7380.T
7381,ＣＣＩグループ,Prime,7381.T
7383,ネットプロテクションズホールディングス,Prime,7383.T
7384,プロクレアホールディングス,Prime,7384.T
7388,ＦＰパートナー,Prime,7388.T
7389,あいちフィナンシャルグループ,Prime,7389.T
7399,ナンシン,Standard,7399.T
7409,ＡｅｒｏＥｄｇｅ,Growth,7409.T
7412,アトム,Standard,7412.T
7413,創健社,Standard,7413.T
7414,小野建,Prime,7414.T
7416,はるやまホールディングス,Standard,7416.T
7417,南陽,Standard,7417.T
7419,ノジマ,Prime,7419.T
7421,カッパ・クリエイト,Prime,7421.T
7422,東邦レマック,Standard,7422.T
7425,初穂商事,Standard,7425.T
7426,山大,Standard,7426.T
7427,エコートレーディング,Standard,7427.T
7433,伯東,Prime,7433.T
7434,オータケ,Standard,7434.T
7435,ナ・デックス,Standard,7435.T
7438,コンドーテック,Prime,7438.T
7442,中山福,Standard,7442.T
7443,横浜魚類,Standard,7443.T
7444,ハリマ共和物産,Standard,7444.T
7446,東北化学薬品,Standard,7446.T
7447,ナガイレーベン,Prime,7447.T
7453,良品計画,Prime,7453.T
7456,松田産業,Prime,7456.T
7458,第一興商,Prime,7458.T
7459,メディパルホールディングス,Prime,7459.T
7460,ヤギ,Standard,7460.T
7461,キムラ,Standard,7461.T
7462,ＣＡＰＩＴＡ,Standard,7462.T
7463,アドヴァングループ,Standard,7463.T
7464,セフテック,Standard,7464.T
7466,ＳＰＫ,Prime,7466.T
7472,鳥羽洋行,Standard,7472.T
7475,アルビス,Prime,7475.T
7476,アズワン,Prime,7476.T
7477,ムラキ,Standard,7477.T
7480,スズデン,Standard,7480.T
7481,尾家産業,Standard,7481.T
7482,シモジマ,Prime,7482.T
7483,ドウシシャ,Prime,7483.T
7486,サンリン,Standard,7486.T
7487,小津産業,Standard,7487.T
7490,日新商事,Standard,7490.T
7494,コナカ,Standard,7494.T
7500,西川計測,Standard,7500.T
7501,ティムコ,Standard,7501.T
7502,プラザホールディングス,Standard,7502.T
7504,高速,Prime,7504.T
7505,扶桑電通,Standard,7505.T
7506,ハウス　オブ　ローゼ,Standard,7506.T
7508,Ｇ‐７ホールディングス,Prime,7508.T
7509,アイエーグループ,Standard,7509.T
7510,たけびし,Prime,7510.T
7512,イオン北海道,Standard,7512.T
7513,コジマ,Prime,7513.T
7514,ヒマラヤ,Standard,7514.T
7515,マルヨシセンター,Standard,7515.T
7516,コーナン商事,Prime,7516.T
7520,エコス,Prime,7520.T
7521,ムサシ,Standard,7521.T
7522,ワタミ,Prime,7522.T
7523,アールビバン,Standard,7523.T
7524,マルシェ,Standard,7524.T
7525,リックス,Prime,7525.T
7527,システムソフト,Standard,7527.T
7531,清和中央ホールディングス,Standard,7531.T
7532,パン・パシフィック・インターナショナルホールディングス,Prime,7532.T
7537,丸文,Prime,7537.T
7538,大水,Standard,7538.T
7539,アイナボホールディングス,Standard,7539.T
7544,スリーエフ,Standard,7544.T
7545,西松屋チェーン,Prime,7545.T
7550,ゼンショーホールディングス,Prime,7550.T
7551,ウェッズ,Standard,7551.T
7552,ハピネット,Prime,7552.T
7554,幸楽苑,Prime,7554.T
7555,大田花き,Standard,7555.T
7561,ハークスレイホールディングス,Standard,7561.T
7562,安楽亭,Standard,7562.T
7564,ワークマン,Standard,7564.T
7565,萬世電機,Standard,7565.T
7567,栄電子,Standard,7567.T
7570,橋本総業ホールディングス,Standard,7570.T
7571,ヤマノホールディングス,Standard,7571.T
7575,日本ライフライン,Prime,7575.T
7578,ニチリョク,Standard,7578.T
7581,サイゼリヤ,Prime,7581.T
7585,かんなん丸,Standard,7585.T
7590,タカショー,Standard,7590.T
7593,ＶＴホールディングス,Prime,7593.T
7595,アルゴグラフィックス,Prime,7595.T
7596,魚力,Prime,7596.T
7599,ＩＤＯＭ,Prime,7599.T
7600,日本エム・ディ・エム,Prime,7600.T
7601,ポプラ,Standard,7601.T
7602,レダックス,Standard,7602.T
7603,ジーイエット,Standard,7603.T
7604,梅の花グループ,Standard,7604.T
7606,ユナイテッドアローズ,Prime,7606.T
7607,進和,Prime,7607.T
7608,エスケイジャパン,Standard,7608.T
7609,ダイトロン,Prime,7609.T
7610,テイツー,Standard,7610.T
7611,ハイデイ日高,Prime,7611.T
7613,シークス,Prime,7613.T
7614,オーエムツーネットワーク,Standard,7614.T
7615,京都きもの友禅ホールディングス,Standard,7615.T
7616,コロワイド,Prime,7616.T
7619,田中商事,Standard,7619.T
7621,うかい,Standard,7621.T
7624,ＮａＩＴＯ,Standard,7624.T
7625,グローバルダイニング,Standard,7625.T
7628,オーハシテクニカ,Prime,7628.T
7630,壱番屋,Prime,7630.T
7634,星医療酸器,Standard,7634.T
7636,ハンズマン,Standard,7636.T
7637,白銅,Prime,7637.T
7638,ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,Standard,7638.T
7640,トップカルチャー,Standard,7640.T
7643,ダイイチ,Standard,7643.T
7646,ＰＬＡＮＴ,Standard,7646.T
7649,スギホールディングス,Prime,7649.T
7670,オーウエル,Standard,7670.T
7673,ダイコー通産,Standard,7673.T
7674,ＮＡＴＴＹ　ＳＷＡＮＫＹホールディングス,Growth,7674.T
7677,ヤシマキザイ,Standard,7677.T
7678,あさくま,Standard,7678.T
7679,薬王堂ホールディングス,Prime,7679.T
7681,レオクラン,Standard,7681.T
7682,浜木綿,Standard,7682.T
7683,ダブルエー,Prime,7683.T
7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,Growth,7685.T
7686,ひとまいる,Standard,7686.T
7687,ミクリード,Growth,7687.T
7689,コパ・コーポレーション,Growth,7689.T
7692,アースインフィニティ,Standard,7692.T
7694,いつも,Growth,7694.T
7695,交換できるくん,Growth,7695.T
7698,アイスコ,Standard,7698.T
7701,島津製作所,Prime,7701.T
7702,ＪＭＳ,Standard,7702.T
7707,プレシジョン・システム・サイエンス,Growth,7707.T
7709,クボテック,Standard,7709.T
7711,助川電気工業,Standard,7711.T
7713,シグマ光機,Standard,7713.T
7715,長野計器,Prime,7715.T
7716,ナカニシ,Standard,7716.T
7717,ブイ・テクノロジー,Prime,7717.T
7719,東京衡機,Standard,7719.T
7721,東京計器,Prime,7721.T
7722,国際計測器,Standard,7722.T
7723,愛知時計電機,Prime,7723.T
7725,インターアクション,Prime,7725.T
7726,黒田精工,Standard,7726.T
7727,オーバル,Standard,7727.T
7729,東京精密,Prime,7729.T
7730,マニー,Prime,7730.T
7731,ニコン,Prime,7731.T
7733,オリンパス,Prime,7733.T
7734,理研計器,Prime,7734.T
7735,ＳＣＲＥＥＮホールディングス,Prime,7735.T
7740,タムロン,Prime,7740.T
7741,ＨＯＹＡ,Prime,7741.T
7743,シード,Standard,7743.T
7744,ノーリツ鋼機,Prime,7744.T
7745,Ａ＆Ｄホロンホールディングス,Prime,7745.T
7746,岡本硝子,Standard,7746.T
7747,朝日インテック,Prime,7747.T
7749,メディキット,Standard,7749.T
7751,キヤノン,Prime,7751.T
7752,リコー,Prime,7752.T
7760,ＩＭＶ,Standard,7760.T
7762,シチズン時計,Prime,7762.T
7769,リズム,Prime,7769.T
7771,日本精密,Standard,7771.T
7774,ジャパン・ティッシュエンジニアリング,Growth,7774.T
7775,大研医器,Standard,7775.T
7776,セルシード,Growth,7776.T
7777,スリー・ディー・マトリックス,Growth,7777.T
7779,ＣＹＢＥＲＤＹＮＥ,Growth,7779.T
7780,メニコン,Prime,7780.T
7781,平山ホールディングス,Standard,7781.T
7782,シンシア,Standard,7782.T
7791,ドリームベッド,Standard,7791.T
7792,コラントッテ,Growth,7792.T
7793,イメージ・マジック,Growth,7793.T
7794,イーディーピー,Growth,7794.T
7795,ＫＹＯＲＩＴＳＵ,Standard,7795.T
7800,アミファ,Standard,7800.T
7803,ブシロード,Growth,7803.T
7804,ビーアンドピー,Standard,7804.T
7805,プリントネット,Standard,7805.T
7806,ＭＴＧ,Growth,7806.T
7807,幸和製作所,Standard,7807.T
7808,シー・エス・ランバー,Standard,7808.T
7809,壽屋,Standard,7809.T
7810,クロスフォー,Standard,7810.T
7811,中本パックス,Standard,7811.T
7812,クレステック,Standard,7812.T
7813,プラッツ,Standard,7813.T
7814,日本創発グループ,Standard,7814.T
7815,東京ボード工業,Standard,7815.T
7818,トランザクション,Prime,7818.T
7819,粧美堂,Standard,7819.T
7820,ニホンフラッシュ,Prime,7820.T
7821,前田工繊,Prime,7821.T
7822,永大産業,Standard,7822.T
7823,アートネイチャー,Standard,7823.T
7826,フルヤ金属,Prime,7826.T
7827,オービス,Standard,7827.T
7831,ウイルコホールディングス,Standard,7831.T
7832,バンダイナムコホールディングス,Prime,7832.T
7833,アイフィスジャパン,Standard,7833.T
7836,アビックス,Standard,7836.T
7837,アールシーコア,Standard,7837.T
7839,ＳＨＯＥＩ,Prime,7839.T
7840,フランスベッドホールディングス,Prime,7840.T
7841,遠藤製作所,Standard,7841.T
7844,マーベラス,Prime,7844.T
7846,パイロットコーポレーション,Prime,7846.T
7847,グラファイトデザイン,Standard,7847.T
7849,スターツ出版,Standard,7849.T
7850,総合商研,Standard,7850.T
7851,カワセコンピュータサプライ,Standard,7851.T
7856,萩原工業,Prime,7856.T
7857,セキ,Standard,7857.T
7859,アルメディオ,Standard,7859.T
7860,エイベックス,Prime,7860.T
7863,平賀,Standard,7863.T
7864,フジシールインターナショナル,Prime,7864.T
7865,ピープル,Standard,7865.T
7867,タカラトミー,Prime,7867.T
7868,広済堂ホールディングス,Prime,7868.T
7871,フクビ化学工業,Standard,7871.T
7872,エステールホールディングス,Standard,7872.T
7874,レック,Prime,7874.T
7875,竹田ｉＰホールディングス,Standard,7875.T
7877,永大化工,Standard,7877.T
7878,光・彩,Standard,7878.T
7879,ノダ,Standard,7879.T
7883,サンメッセ,Standard,7883.T
7885,タカノ,Standard,7885.T
7886,ヤマト　モビリティ　＆　Ｍｆｇ．,Standard,7886.T
7887,南海プライウッド,Standard,7887.T
7888,三光合成,Prime,7888.T
7893,プロネクサス,Prime,7893.T
7896,セブン工業,Standard,7896.T
7897,ホクシン,Standard,7897.T
7898,ウッドワン,Standard,7898.T
7901,マツモト,Standard,7901.T
7902,ソノコム,Standard,7902.T
7906,ヨネックス,Standard,7906.T
7908,きもと,Standard,7908.T
7911,ＴＯＰＰＡＮホールディングス,Prime,7911.T
7912,大日本印刷,Prime,7912.T
7914,共同印刷,Prime,7914.T
7915,ＮＩＳＳＨＡ,Prime,7915.T
7916,光村印刷,Standard,7916.T
7917,ＺＡＣＲＯＳ,Prime,7917.T
7918,ヴィア・ホールディングス,Standard,7918.T
7919,野崎印刷紙業,Standard,7919.T
7921,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,Prime,7921.T
7927,ムトー精工,Standard,7927.T
7928,旭化学工業,Standard,7928.T
7931,未来工業,Prime,7931.T
7932,ニッピ,Standard,7932.T
7936,アシックス,Prime,7936.T
7937,ツツミ,Standard,7937.T
7938,リーガルコーポレーション,Standard,7938.T
7939,研創,Standard,7939.T
7942,ＪＳＰ,Prime,7942.T
7943,ニチハ,Prime,7943.T
7944,ローランド,Prime,7944.T
7946,光陽社,Standard,7946.T
7947,エフピコ,Prime,7947.T
7949,小松ウオール工業,Prime,7949.T
7951,ヤマハ,Prime,7951.T
7952,河合楽器製作所,Prime,7952.T
7953,菊水化学工業,Standard,7953.T
7955,クリナップ,Prime,7955.T
7956,ピジョン,Prime,7956.T
7957,フジコピアン,Standard,7957.T
7962,キングジム,Prime,7962.T
7963,興研,Standard,7963.T
7965,象印マホービン,Prime,7965.T
7966,リンテック,Prime,7966.T
7970,信越ポリマー,Prime,7970.T
7971,東リ,Standard,7971.T
7972,イトーキ,Prime,7972.T
7974,任天堂,Prime,7974.T
7975,リヒトラブ,Standard,7975.T
7976,三菱鉛筆,Prime,7976.T
7979,松風,Prime,7979.T
7980,重松製作所,Standard,7980.T
7981,タカラスタンダード,Prime,7981.T
7983,ミロク,Standard,7983.T
7984,コクヨ,Prime,7984.T
7985,ネポン,Standard,7985.T
7986,日本アイ・エス・ケイ,Standard,7986.T
7987,ナカバヤシ,Standard,7987.T
7988,ニフコ,Prime,7988.T
7989,立川ブラインド工業,Prime,7989.T
7990,グローブライド,Prime,7990.T
7991,マミヤ・オーピー,Standard,7991.T
7992,セーラー万年筆,Standard,7992.T
7994,オカムラ,Prime,7994.T
7995,バルカー,Prime,7995.T
7997,くろがね工作所,Standard,7997.T
8001,伊藤忠商事,Prime,8001.T
8002,丸紅,Prime,8002.T
8005,スクロール,Prime,8005.T
8006,ユアサ・フナショク,Standard,8006.T
8007,高島,Prime,8007.T
8008,ヨンドシーホールディングス,Prime,8008.T
8011,三陽商会,Prime,8011.T
8012,長瀬産業,Prime,8012.T
8013,ナイガイ,Standard,8013.T
8014,蝶理,Prime,8014.T
8015,豊田通商,Prime,8015.T
8016,オンワードホールディングス,Prime,8016.T
8018,三共生興,Standard,8018.T
8020,兼松,Prime,8020.T
8022,美津濃,Prime,8022.T
8023,ＤＡＩＫＯ　ＸＴＥＣＨ,Standard,8023.T
8025,ツカモトコーポレーション,Standard,8025.T
8029,ルックホールディングス,Standard,8029.T
8030,中央魚類,Standard,8030.T
8031,三井物産,Prime,8031.T
8032,日本紙パルプ商事,Prime,8032.T
8035,東京エレクトロン,Prime,8035.T
8037,カメイ,Prime,8037.T
8039,築地魚市場,Standard,8039.T
8040,東京ソワール,Standard,8040.T
8041,ＯＵＧホールディングス,Standard,8041.T
8043,スターゼン,Prime,8043.T
8045,横浜丸魚,Standard,8045.T
8046,丸藤シートパイル,Standard,8046.T
8050,セイコーグループ,Prime,8050.T
8051,山善,Prime,8051.T
8052,椿本興業,Prime,8052.T
8053,住友商事,Prime,8053.T
8056,ＢＩＰＲＯＧＹ,Prime,8056.T
8057,内田洋行,Prime,8057.T
8058,三菱商事,Prime,8058.T
8059,第一実業,Prime,8059.T
8060,キヤノンマーケティングジャパン,Prime,8060.T
8061,西華産業,Prime,8061.T
8065,佐藤商事,Prime,8065.T
8066,三谷商事,Standard,8066.T
8070,東京産業,Prime,8070.T
8074,ＹＵＡＳＡ,Prime,8074.T
8075,神鋼商事,Prime,8075.T
8076,カノークス,Standard,8076.T
8077,トルク,Standard,8077.T
8078,阪和興業,Prime,8078.T
8079,正栄食品工業,Prime,8079.T
8081,カナデン,Prime,8081.T
8084,ＲＹＯＤＥＮ,Prime,8084.T
8085,ナラサキ産業,Standard,8085.T
8086,ニプロ,Prime,8086.T
8088,岩谷産業,Prime,8088.T
8089,ナイス,Standard,8089.T
8091,ニチモウ,Prime,8091.T
8093,極東貿易,Prime,8093.T
8095,アステナホールディングス,Prime,8095.T
8097,三愛オブリ,Prime,8097.T
8098,稲畑産業,Prime,8098.T
8101,ＧＳＩクレオス,Prime,8101.T
8103,明和産業,Prime,8103.T
8104,クワザワホールディングス,Standard,8104.T
8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,Standard,8105.T
8107,キムラタン,Standard,8107.T
8111,ゴールドウイン,Prime,8111.T
8113,ユニ・チャーム,Prime,8113.T
8115,ムーンバット,Standard,8115.T
8117,中央自動車工業,Standard,8117.T
8118,キング,Standard,8118.T
8119,三栄コーポレーション,Standard,8119.T
8123,川辺,Standard,8123.T
8125,ワキタ,Prime,8125.T
8127,ヤマトインターナショナル,Standard,8127.T
8129,東邦ホールディングス,Prime,8129.T
8130,サンゲツ,Prime,8130.T
8131,ミツウロコグループホールディングス,Standard,8131.T
8132,シナネンホールディングス,Prime,8132.T
8133,伊藤忠エネクス,Prime,8133.T
8135,ゼット,Standard,8135.T
8136,サンリオ,Prime,8136.T
8137,サンワテクノス,Prime,8137.T
8138,三京化成,Standard,8138.T
8139,ナガホリ,Standard,8139.T
8141,新光商事,Prime,8141.T
8142,トーホー,Prime,8142.T
8143,ラピーヌ,Standard,8143.T
8144,デンキョーグループホールディングス,Standard,8144.T
8147,トミタ,Standard,8147.T
8150,三信電気,Prime,8150.T
8151,東陽テクニカ,Prime,8151.T
8152,ソマール,Standard,8152.T
8153,モスフードサービス,Prime,8153.T
8154,加賀電子,Prime,8154.T
8157,都築電気,Prime,8157.T
8158,ソーダニッカ,Prime,8158.T
8159,立花エレテック,Prime,8159.T
8160,木曽路,Prime,8160.T
8163,ＳＲＳホールディングス,Prime,8163.T
8165,千趣会,Standard,8165.T
8166,タカキュー,Standard,8166.T
8167,リテールパートナーズ,Prime,8167.T
8173,Ｊｏｓｈｉｎ,Prime,8173.T
8174,日本瓦斯,Prime,8174.T
8179,ロイヤルホールディングス,Prime,8179.T
8181,東天紅,Standard,8181.T
8185,チヨダ,Prime,8185.T
8194,ライフコーポレーション,Prime,8194.T
8198,マックスバリュ東海,Standard,8198.T
8200,リンガーハット,Prime,8200.T
8202,ラオックスホールディングス,Standard,8202.T
8203,ＭｒＭａｘＨＤ,Prime,8203.T
8207,テンアライド,Standard,8207.T
8214,ＡＯＫＩホールディングス,Prime,8214.T
8217,オークワ,Prime,8217.T
8218,コメリ,Prime,8218.T
8219,青山商事,Prime,8219.T
8225,タカチホ,Standard,8225.T
8226,理経,Standard,8226.T
8227,しまむら,Prime,8227.T
8230,はせがわ,Standard,8230.T
8233,高島屋,Prime,8233.T
8237,松屋,Prime,8237.T
8242,エイチ・ツー・オー　リテイリング,Prime,8242.T
8244,近鉄百貨店,Standard,8244.T
8247,大和,Standard,8247.T
8252,丸井グループ,Prime,8252.T
8253,クレディセゾン,Prime,8253.T
8254,さいか屋,Standard,8254.T
8255,アクシアル　リテイリング,Prime,8255.T
8260,井筒屋,Standard,8260.T
8267,イオン,Prime,8267.T
8273,イズミ,Prime,8273.T
8275,フォーバル,Standard,8275.T
8276,平和堂,Prime,8276.T
8278,フジ,Prime,8278.T
8281,ゼビオホールディングス,Prime,8281.T
8282,ケーズホールディングス,Prime,8282.T
8285,三谷産業,Standard,8285.T
8291,日産東京販売ホールディングス,Standard,8291.T
8303,ＳＢＩ新生銀行,Prime,8303.T
8304,あおぞら銀行,Prime,8304.T
8306,三菱ＵＦＪフィナンシャル・グループ,Prime,8306.T
8308,りそなホールディングス,Prime,8308.T
8309,三井住友トラストグループ,Prime,8309.T
8316,三井住友フィナンシャルグループ,Prime,8316.T
8331,千葉銀行,Prime,8331.T
8334,群馬銀行,Prime,8334.T
8336,武蔵野銀行,Prime,8336.T
8337,千葉興業銀行,Prime,8337.T
8338,筑波銀行,Prime,8338.T
8341,七十七銀行,Prime,8341.T
8343,秋田銀行,Prime,8343.T
8344,山形銀行,Prime,8344.T
8345,岩手銀行,Prime,8345.T
8346,東邦銀行,Prime,8346.T
8349,東北銀行,Standard,8349.T
8354,ふくおかフィナンシャルグループ,Prime,8354.T
8358,スルガ銀行,Prime,8358.T
8359,八十二長野銀行,Prime,8359.T
8360,山梨中央銀行,Prime,8360.T
8361,大垣共立銀行,Prime,8361.T
8362,福井銀行,Prime,8362.T
8364,清水銀行,Prime,8364.T
8365,富山銀行,Standard,8365.T
8366,滋賀銀行,Prime,8366.T
8367,南都銀行,Prime,8367.T
8368,百五銀行,Prime,8368.T
8370,紀陽銀行,Prime,8370.T
8377,ほくほくフィナンシャルグループ,Prime,8377.T
8381,山陰合同銀行,Prime,8381.T
8383,鳥取銀行,Standard,8383.T
8386,百十四銀行,Prime,8386.T
8387,四国銀行,Prime,8387.T
8388,阿波銀行,Prime,8388.T
8392,大分銀行,Prime,8392.T
8393,宮崎銀行,Prime,8393.T
8395,佐賀銀行,Prime,8395.T
8399,琉球銀行,Prime,8399.T
8410,セブン銀行,Prime,8410.T
8411,みずほフィナンシャルグループ,Prime,8411.T
8416,高知銀行,Standard,8416.T
8418,山口フィナンシャルグループ,Prime,8418.T
8424,芙蓉総合リース,Prime,8424.T
8425,みずほリース,Prime,8425.T
8439,東京センチュリー,Prime,8439.T
8473,ＳＢＩホールディングス,Prime,8473.T
8508,Ｊトラスト,Standard,8508.T
8511,日本証券金融,Prime,8511.T
8518,日本アジア投資,Standard,8518.T
8522,名古屋銀行,Prime,8522.T
8524,北洋銀行,Prime,8524.T
8537,大光銀行,Standard,8537.T
8541,愛媛銀行,Prime,8541.T
8542,トマト銀行,Standard,8542.T
8544,京葉銀行,Prime,8544.T
8550,栃木銀行,Prime,8550.T
8551,北日本銀行,Prime,8551.T
8558,東和銀行,Prime,8558.T
8562,福島銀行,Standard,8562.T
8563,大東銀行,Standard,8563.T
8566,リコーリース,Prime,8566.T
8570,イオンフィナンシャルサービス,Prime,8570.T
8572,アコム,Standard,8572.T
8584,ジャックス,Prime,8584.T
8585,オリエントコーポレーション,Prime,8585.T
8591,オリックス,Prime,8591.T
8593,三菱ＨＣキャピタル,Prime,8593.T
8595,ジャフコ　グループ,Prime,8595.T
8596,九州リースサービス,Standard,8596.T
8600,トモニホールディングス,Prime,8600.T
8601,大和証券グループ本社,Prime,8601.T
8604,野村ホールディングス,Prime,8604.T
8609,岡三証券グループ,Prime,8609.T
8613,丸三証券,Prime,8613.T
8614,東洋証券,Prime,8614.T
8616,東海東京フィナンシャル・ホールディングス,Prime,8616.T
8617,光世証券,Standard,8617.T
8622,水戸証券,Prime,8622.T
8624,いちよし証券,Prime,8624.T
8628,松井証券,Prime,8628.T
8630,ＳＯＭＰＯホールディングス,Prime,8630.T
8697,日本取引所グループ,Prime,8697.T
8698,マネックスグループ,Prime,8698.T
8699,ＨＳホールディングス,Standard,8699.T
8700,丸八証券,Standard,8700.T
8704,トレイダーズホールディングス,Standard,8704.T
8705,日産証券グループ,Standard,8705.T
8706,極東証券,Prime,8706.T
8707,岩井コスモホールディングス,Prime,8707.T
8708,アイザワ証券グループ,Prime,8708.T
8713,フィデアホールディングス,Prime,8713.T
8714,池田泉州ホールディングス,Prime,8714.T
8715,アニコム　ホールディングス,Prime,8715.T
8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,Prime,8725.T
8729,ソニーフィナンシャルグループ,Prime,8729.T
8737,あかつき本社,Standard,8737.T
8739,スパークス・グループ,Prime,8739.T
8742,小林洋行,Standard,8742.T
8746,ｕｎｂａｎｋｅｄ,Standard,8746.T
8747,豊トラスティ証券,Standard,8747.T
8750,第一ライフグループ,Prime,8750.T
8766,東京海上ホールディングス,Prime,8766.T
8769,アドバンテッジリスクマネジメント,Standard,8769.T
8771,イー・ギャランティ,Prime,8771.T
8772,アサックス,Standard,8772.T
8783,ａｂｃ,Standard,8783.T
8789,フィンテック　グローバル,Standard,8789.T
8793,ＮＥＣキャピタルソリューション,Prime,8793.T
8795,Ｔ＆Ｄホールディングス,Prime,8795.T
8798,アドバンスクリエイト,Prime,8798.T
8801,三井不動産,Prime,8801.T
8802,三菱地所,Prime,8802.T
8803,平和不動産,Prime,8803.T
8804,東京建物,Prime,8804.T
8818,京阪神ビルディング,Prime,8818.T
8830,住友不動産,Prime,8830.T
8835,太平洋興発,Standard,8835.T
8836,ＲＩＳＥ,Standard,8836.T
8841,テーオーシー,Standard,8841.T
8844,コスモスイニシア,Standard,8844.T
8848,レオパレス２１,Prime,8848.T
8850,スターツコーポレーション,Prime,8850.T
8860,フジ住宅,Prime,8860.T
8864,空港施設,Standard,8864.T
8869,明和地所,Standard,8869.T
8871,ゴールドクレスト,Standard,8871.T
8876,リログループ,Prime,8876.T
8877,エスリード,Prime,8877.T
8881,日神グループホールディングス,Prime,8881.T
8887,シーラホールディングス,Standard,8887.T
8891,ＡＭＧホールディングス,Standard,8891.T
8892,エスコン,Prime,8892.T
8894,ＲＥＶＯＬＵＴＩＯＮ,Standard,8894.T
8897,ＭＩＲＡＲＴＨホールディングス,Prime,8897.T
8898,センチュリー２１・ジャパン,Standard,8898.T
8904,ＡＶＡＮＴＩＡ,Standard,8904.T
8908,毎日コムネット,Standard,8908.T
8912,エリアクエスト,Standard,8912.T
8914,エリアリンク,Standard,8914.T
8917,ファースト住建,Standard,8917.T
8918,ランド,Standard,8918.T
8919,カチタス,Prime,8919.T
8920,東祥,Standard,8920.T
8923,トーセイ,Prime,8923.T
8927,明豊エンタープライズ,Standard,8927.T
8928,穴吹興産,Standard,8928.T
8929,青山財産ネットワークス,Standard,8929.T
8931,和田興産,Standard,8931.T
8934,サンフロンティア不動産,Prime,8934.T
8935,ＦＪネクストホールディングス,Prime,8935.T
8938,グローム・ホールディングス,Growth,8938.T
8944,ランドビジネス,Standard,8944.T
8945,サンネクスタグループ,Standard,8945.T
8946,ＡＳＩＡＮ　ＳＴＡＲ,Standard,8946.T
8995,誠建設工業,Standard,8995.T
8996,ハウスフリーダム,Standard,8996.T
8999,グランディハウス,Prime,8999.T
9001,東武鉄道,Prime,9001.T
