date,symbol,family,spec_hash,identity_key,score,raw_rank,daily_candidate_count,tie_break_json,volr20_rank_value,tail_cdf,tail_p,ret1,ret10,volr20,market_median_ret5_lag1,cooldown_status,cooldown_blocked,post_cooldown_count,cooldown_blocked_count,year
2023-05-18,3133,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,3133,1.4574639662899145,1,2,"{""tail_cdf"":0.999205345738948,""tail_p"":0.81705403}",1.4574639662899145,0.999205345738948,0.81705403,0.1524822695035461,0.2720156555772994,1.4574639662899145,-0.0018904960015788,COOLDOWN_BLOCKED,True,1,1,2023
2023-05-18,7538,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,7538,9.292489221692762,2,2,"{""tail_cdf"":0.9991956940677612,""tail_p"":0.8169079}",9.292489221692762,0.9991956940677612,0.8169079,0.0384615384615385,0.4765625,9.292489221692762,-0.0018904960015788,DETECTED,False,1,1,2023
2023-05-19,3137,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,3137,2.418214872497837,1,1,"{""tail_cdf"":0.9995109819931988,""tail_p"":0.827497}",2.418214872497837,0.9995109819931988,0.827497,0.213903743315508,0.1073170731707318,2.418214872497837,0.0,DETECTED,False,1,0,2023
2023-05-22,4438,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,4438,2.2237942122186496,1,1,"{""tail_cdf"":0.9997458393254124,""tail_p"":0.83723533}",2.2237942122186496,0.9997458393254124,0.83723533,0.1727115716753022,0.0134328358208954,2.2237942122186496,0.0,DETECTED,False,1,0,2023
2023-05-25,2656,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,2656,6.718501027088252,1,1,"{""tail_cdf"":0.9990541362236872,""tail_p"":0.81260735}",6.718501027088252,0.9990541362236872,0.81260735,0.120754716981132,0.368663594470046,6.718501027088252,-0.0020559245022013,DETECTED,False,1,0,2023
2023-05-26,9439,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,9439,11.446471531676025,1,1,"{""tail_cdf"":0.9998294871423654,""tail_p"":0.84378564}",11.446471531676025,0.9998294871423654,0.84378564,-0.0391459074733095,0.40625,11.446471531676025,-0.0030321417143568,DETECTED,False,1,0,2023
2023-05-29,2304,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,2304,6.330218918365955,1,2,"{""tail_cdf"":0.9996621915084596,""tail_p"":0.8334944}",6.330218918365955,0.9996621915084596,0.8334944,0.14375,0.4781906300484653,6.330218918365955,-0.0102526564151048,DETECTED,False,1,1,2023
2023-05-29,9439,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,9439,12.511564932866976,2,2,"{""tail_cdf"":0.9990959601321636,""tail_p"":0.8134997}",12.511564932866976,0.9990959601321636,0.8134997,0.0074074074074073,0.3877551020408163,12.511564932866976,-0.0102526564151048,COOLDOWN_BLOCKED,True,1,1,2023
2023-05-30,6578,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,6578,3.360331756625413,1,1,"{""tail_cdf"":0.9996235848237124,""tail_p"":0.83132565}",3.360331756625413,0.9996235848237124,0.83132565,0.3137254901960784,0.5227272727272727,3.360331756625413,-0.0123998974449932,DETECTED,False,1,0,2023
2023-05-31,4259,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,4259,3.1618475788438287,1,2,"{""tail_cdf"":0.9990541362236872,""tail_p"":0.812735}",3.1618475788438287,0.9990541362236872,0.812735,0.0519480519480519,0.265625,3.1618475788438287,-0.0081666000187397,DETECTED,False,2,0,2023
2023-05-31,3667,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,3667,6.823628487853825,2,2,"{""tail_cdf"":0.9998294871423654,""tail_p"":0.8439931}",6.823628487853825,0.9998294871423654,0.8439931,0.1515151515151516,0.510934393638171,6.823628487853825,-0.0081666000187397,DETECTED,False,2,0,2023
